sales_id,shop_id,week_no,start_date,end_date,sales_amount,sales_target,item_sold,transactions,staff_hours,staff_hours_target,labour_cost,labour_cost_target,total_tax,sales_status
912603,39,31,2015-07-20,2015-07-26,24776.10,31500.00,4033.00,2118,00:00:00,00:21:00,0,4500.00,3162.88,1
912605,40,31,2015-07-20,2015-07-26,27983.20,35000.00,4678.00,2081,00:00:00,00:26:50,0,5500.00,3547.29,1
912607,41,31,2015-07-20,2015-07-26,26822.40,28000.00,4310.00,2085,00:00:00,00:00:00,0,4100.00,3393.75,1
912609,42,31,2015-07-20,2015-07-26,17366.70,21000.00,2813.00,1490,00:00:00,00:19:50,0,3750.00,2197.40,1
912611,43,31,2015-07-20,2015-07-26,23459.80,28000.00,3868.00,1838,00:00:00,00:00:00,0,4100.00,2954.41,1
912613,44,31,2015-07-20,2015-07-26,22901.50,28000.00,3742.00,1867,00:00:00,00:00:00,0,4100.00,2848.39,1
912615,45,31,2015-07-20,2015-07-26,13850.40,18000.00,2536.00,1556,00:00:00,03:37:00,0,200.00,1752.70,1
912617,46,31,2015-07-20,2015-07-26,14181.20,17000.00,2239.00,1227,00:00:00,00:00:00,0,2900.00,1792.21,1
912619,48,31,2015-07-20,2015-07-26,11925.40,13500.00,1319.00,794,00:00:00,00:00:00,0,2600.00,1509.45,1
912621,49,31,2015-07-20,2015-07-26,9752.60,10000.00,1272.00,856,00:00:00,00:00:00,0,2500.00,1231.91,1
912623,50,31,2015-07-20,2015-07-26,10389.40,13000.00,1281.00,750,00:00:00,02:41:00,0,160.00,1312.44,1
912625,55,31,2015-07-20,2015-07-26,28872.50,30000.00,5036.00,3400,00:00:00,00:20:25,0,4080.00,3638.43,1
912627,56,31,2015-07-20,2015-07-26,21687.55,25000.00,3552.00,2121,00:00:00,00:21:00,0,4800.00,2756.02,1
912629,57,31,2015-07-20,2015-07-26,22168.30,22000.00,3464.00,2093,00:00:00,00:00:00,0,4000.00,2814.97,1
912631,58,31,2015-07-20,2015-07-26,15373.80,17000.00,2518.00,1623,00:00:00,00:14:00,0,2500.00,1949.89,1
912633,59,31,2015-07-20,2015-07-26,38154.40,45000.00,6360.00,4158,00:00:00,00:00:00,0,7000.00,4857.09,1
912635,60,31,2015-07-20,2015-07-26,42308.69,40000.00,6307.00,3923,00:00:00,00:35:00,0,7700.00,5375.80,1
912637,61,31,2015-07-20,2015-07-26,11855.30,17000.00,1969.00,1009,00:00:00,00:14:00,0,3100.00,1506.08,1
912639,62,31,2015-07-20,2015-07-26,5557.70,7000.00,596.00,471,00:00:00,00:08:10,0,1700.00,702.35,1
942851,17,32,2015-07-27,2015-08-02,13665.10,15000.00,2511.00,1472,116:27:01,00:00:00,761,2800.00,1728.25,1
942853,20,32,2015-07-27,2015-08-02,25405.30,3850.00,4497.00,2298,00:00:00,00:21:00,0,4500.00,3219.61,1
942855,27,32,2015-07-27,2015-08-02,31841.35,4600.00,5218.00,2342,00:00:00,00:00:00,0,4300.00,3990.29,1
942857,28,32,2015-07-27,2015-08-02,15622.00,17000.00,2579.00,1396,00:00:00,00:14:00,0,3100.00,1978.84,1
942859,30,32,2015-07-27,2015-08-02,28839.35,30000.00,4572.00,2283,00:00:00,00:25:40,0,5200.00,3682.98,1
942861,31,32,2015-07-27,2015-08-02,21399.60,24000.00,3542.00,1736,00:00:00,00:00:00,0,4200.00,2659.37,1
942863,33,32,2015-07-27,2015-08-02,15145.00,20000.00,2657.00,1388,00:00:00,00:16:20,0,3300.00,1901.32,1
942865,34,32,2015-07-27,2015-08-02,16673.80,20000.00,2819.00,1400,00:00:00,00:16:20,0,3300.00,2105.37,1
942867,36,32,2015-07-27,2015-08-02,19182.00,20000.00,3611.00,1977,00:00:00,00:16:20,0,3300.00,2429.98,1
942869,37,32,2015-07-27,2015-08-02,20374.00,25000.00,3731.00,2199,00:00:00,00:21:00,0,4500.00,2590.12,1
942871,38,32,2015-07-27,2015-08-02,33369.20,37000.00,5088.00,2820,00:00:00,00:22:10,0,4800.00,4230.16,1
942873,39,32,2015-07-27,2015-08-02,25290.80,31500.00,4063.00,2117,00:00:00,00:21:00,0,4500.00,3235.00,1
942875,40,32,2015-07-27,2015-08-02,30367.40,35000.00,5026.00,2166,00:00:00,00:26:50,0,5500.00,3825.36,1
942877,41,32,2015-07-27,2015-08-02,26471.60,28000.00,4237.00,2074,00:00:00,00:00:00,0,4100.00,3369.54,1
942879,42,32,2015-07-27,2015-08-02,18390.30,21000.00,2954.00,1550,00:00:00,00:19:50,0,3750.00,2325.80,1
942881,43,32,2015-07-27,2015-08-02,24747.80,28000.00,4090.00,1874,00:00:00,00:00:00,0,4100.00,3099.74,1
942883,44,32,2015-07-27,2015-08-02,23523.40,28000.00,3816.00,1888,00:00:00,00:00:00,0,4100.00,2941.52,1
942885,45,32,2015-07-27,2015-08-02,13528.80,18000.00,2501.00,1513,00:00:00,03:37:00,0,200.00,1733.45,1
942887,46,32,2015-07-27,2015-08-02,14993.10,17000.00,2378.00,1345,00:00:00,00:00:00,0,2900.00,1889.44,1
942889,48,32,2015-07-27,2015-08-02,12650.20,13500.00,1389.00,839,00:00:00,00:00:00,0,2600.00,1603.29,1
942891,49,32,2015-07-27,2015-08-02,9523.90,10000.00,1234.00,818,00:00:00,00:00:00,0,2500.00,1201.05,1
942893,50,32,2015-07-27,2015-08-02,10989.70,13000.00,1352.00,761,00:00:00,02:41:00,0,160.00,1374.31,1
942895,55,32,2015-07-27,2015-08-02,30257.90,30000.00,5289.00,3595,00:00:00,00:20:25,0,4080.00,3827.79,1
942897,56,32,2015-07-27,2015-08-02,21568.80,25000.00,3506.00,2104,00:00:00,00:21:00,0,4800.00,2760.34,1
942899,57,32,2015-07-27,2015-08-02,22359.00,22000.00,3457.00,2121,00:00:00,00:00:00,0,4000.00,2814.80,1
942901,58,32,2015-07-27,2015-08-02,14582.30,17000.00,2404.00,1333,00:00:00,00:14:00,0,2500.00,1849.84,1
942903,59,32,2015-07-27,2015-08-02,39178.16,45000.00,6399.00,4228,00:00:00,00:00:00,0,7000.00,4981.89,1
942905,60,32,2015-07-27,2015-08-02,42213.09,40000.00,6299.00,3947,00:00:00,00:35:00,0,7700.00,5368.16,1
942907,61,32,2015-07-27,2015-08-02,13241.40,17000.00,2211.00,1206,00:00:00,00:14:00,0,3100.00,1676.57,1
942909,62,32,2015-07-27,2015-08-02,4739.60,7000.00,505.00,387,00:00:00,00:08:10,0,1700.00,601.89,1
973121,17,33,2015-08-03,2015-08-09,14133.30,15000.00,2602.00,1505,88:30:00,00:00:00,1063,2800.00,1785.14,1
973123,20,33,2015-08-03,2015-08-09,24942.10,3850.00,4415.00,2273,00:00:00,00:21:00,0,4500.00,3173.87,1
973125,27,33,2015-08-03,2015-08-09,32468.20,4600.00,5244.00,2414,00:00:00,00:00:00,0,4300.00,4065.85,1
973127,28,33,2015-08-03,2015-08-09,15739.40,17000.00,2610.00,1413,00:00:00,00:14:00,0,3100.00,1991.15,1
973129,30,33,2015-08-03,2015-08-09,28213.90,30000.00,4420.00,2279,00:00:00,00:25:40,0,5200.00,3581.14,1
973131,31,33,2015-08-03,2015-08-09,21242.50,24000.00,3531.00,1745,00:00:00,00:00:00,0,4200.00,2657.19,1
973133,33,33,2015-08-03,2015-08-09,15225.00,20000.00,2673.00,1380,00:00:00,00:16:20,0,3300.00,1913.31,1
973135,34,33,2015-08-03,2015-08-09,15889.20,20000.00,2690.00,1360,00:00:00,00:16:20,0,3300.00,1989.48,1
973137,36,33,2015-08-03,2015-08-09,19646.60,20000.00,3708.00,2044,00:00:00,00:16:20,0,3300.00,2481.87,1
973139,37,33,2015-08-03,2015-08-09,21791.14,25000.00,3977.00,2289,00:00:00,00:21:00,0,4500.00,2761.86,1
973141,38,33,2015-08-03,2015-08-09,33750.30,37000.00,5146.00,2862,00:00:00,00:22:10,0,4800.00,4244.83,1
973143,39,33,2015-08-03,2015-08-09,24709.80,31500.00,3990.00,2028,00:00:00,00:21:00,0,4500.00,3169.51,1
973145,40,33,2015-08-03,2015-08-09,30237.30,35000.00,5038.00,2208,00:00:00,00:26:50,0,5500.00,3813.91,1
973147,41,33,2015-08-03,2015-08-09,26395.30,28000.00,4267.00,2091,00:00:00,00:00:00,0,4100.00,3351.51,1
973149,42,33,2015-08-03,2015-08-09,16955.00,21000.00,2738.00,1393,00:00:00,00:19:50,0,3750.00,2145.75,1
973151,43,33,2015-08-03,2015-08-09,23732.20,28000.00,3890.00,1827,00:00:00,00:00:00,0,4100.00,2976.32,1
973153,44,33,2015-08-03,2015-08-09,23113.90,28000.00,3835.00,1796,00:00:00,00:00:00,0,4100.00,2878.90,1
973155,45,33,2015-08-03,2015-08-09,13765.40,18000.00,2529.00,1489,00:00:00,03:37:00,0,200.00,1761.59,1
973157,46,33,2015-08-03,2015-08-09,14864.90,17000.00,2352.00,1330,00:00:00,00:00:00,0,2900.00,1870.50,1
973159,48,33,2015-08-03,2015-08-09,12188.10,13500.00,1343.00,803,00:00:00,00:00:00,0,2600.00,1541.40,1
973161,49,33,2015-08-03,2015-08-09,9772.60,10000.00,1268.00,862,00:00:00,00:00:00,0,2500.00,1245.40,1
973163,50,33,2015-08-03,2015-08-09,10509.80,13000.00,1289.00,780,00:00:00,02:41:00,0,160.00,1330.96,1
973165,55,33,2015-08-03,2015-08-09,31034.40,30000.00,5379.00,3624,00:00:00,00:20:25,0,4080.00,3899.89,1
973167,56,33,2015-08-03,2015-08-09,21713.60,25000.00,3522.00,2093,00:00:00,00:21:00,0,4800.00,2776.44,1
973169,57,33,2015-08-03,2015-08-09,20657.90,22000.00,3259.00,1966,00:00:00,00:00:00,0,4000.00,2619.81,1
973171,58,33,2015-08-03,2015-08-09,12086.00,17000.00,1957.00,1313,00:00:00,00:14:00,0,2500.00,1528.83,1
973173,59,33,2015-08-03,2015-08-09,38299.26,45000.00,6379.00,4151,00:00:00,00:00:00,0,7000.00,4856.78,1
973175,60,33,2015-08-03,2015-08-09,43016.03,40000.00,6315.00,3966,00:00:00,00:35:00,0,7700.00,5425.99,1
973177,61,33,2015-08-03,2015-08-09,12028.90,17000.00,1990.00,1027,00:00:00,00:14:00,0,3100.00,1527.52,1
973179,62,33,2015-08-03,2015-08-09,5416.70,7000.00,559.00,459,00:00:00,00:08:10,0,1700.00,683.12,1
1003391,17,34,2015-08-10,2015-08-16,14009.50,15000.00,2551.00,1474,113:24:27,00:00:00,1035,2800.00,1763.27,1
1003393,20,34,2015-08-10,2015-08-16,26169.70,3850.00,4635.00,2367,00:00:00,00:21:00,0,4500.00,3320.04,1
1003395,27,34,2015-08-10,2015-08-16,33048.85,4600.00,5290.00,2441,00:00:00,00:00:00,0,4300.00,4138.41,1
1003397,28,34,2015-08-10,2015-08-16,15303.70,17000.00,2556.00,1371,00:00:00,00:14:00,0,3100.00,1945.98,1
1003399,30,34,2015-08-10,2015-08-16,29976.60,30000.00,4751.00,2404,00:00:00,00:25:40,0,5200.00,3808.37,1
1003401,31,34,2015-08-10,2015-08-16,21764.35,24000.00,3595.00,1763,00:00:00,00:00:00,0,4200.00,2709.48,1
1003403,33,34,2015-08-10,2015-08-16,14174.50,20000.00,2442.00,1249,00:00:00,00:16:20,0,3300.00,1782.64,1
1003405,34,34,2015-08-10,2015-08-16,16411.20,20000.00,2771.00,1393,00:00:00,00:16:20,0,3300.00,2063.15,1
1003407,36,34,2015-08-10,2015-08-16,19403.10,20000.00,3743.00,2056,00:00:00,00:16:20,0,3300.00,2482.03,1
1003409,37,34,2015-08-10,2015-08-16,20103.72,25000.00,3641.00,2154,00:00:00,00:21:00,0,4500.00,2542.74,1
1003411,38,34,2015-08-10,2015-08-16,33069.30,37000.00,5110.00,2810,00:00:00,00:22:10,0,4800.00,4171.58,1
1003413,39,34,2015-08-10,2015-08-16,27164.30,31500.00,4415.00,2237,00:00:00,00:21:00,0,4500.00,3486.07,1
1003415,40,34,2015-08-10,2015-08-16,30496.55,35000.00,5066.00,2185,00:00:00,00:26:50,0,5500.00,3862.75,1
1003417,41,34,2015-08-10,2015-08-16,26881.45,28000.00,4266.00,2137,00:00:00,00:00:00,0,4100.00,3413.62,1
1003419,42,34,2015-08-10,2015-08-16,17914.90,21000.00,2881.00,1507,00:00:00,00:19:50,0,3750.00,2269.52,1
1003421,43,34,2015-08-10,2015-08-16,21627.40,28000.00,3573.00,1588,00:00:00,00:00:00,0,4100.00,2735.68,1
1003423,44,34,2015-08-10,2015-08-16,22824.30,28000.00,3708.00,1829,00:00:00,00:00:00,0,4100.00,2837.02,1
1003425,45,34,2015-08-10,2015-08-16,14301.70,18000.00,2596.00,1574,00:00:00,03:37:00,0,200.00,1824.73,1
1003427,46,34,2015-08-10,2015-08-16,14297.80,17000.00,2305.00,1319,00:00:00,00:00:00,0,2900.00,1796.77,1
1003429,48,34,2015-08-10,2015-08-16,11468.20,13500.00,1299.00,783,00:00:00,00:00:00,0,2600.00,1472.63,1
1003431,49,34,2015-08-10,2015-08-16,10083.60,10000.00,1282.00,895,00:00:00,00:00:00,0,2500.00,1264.94,1
1003433,50,34,2015-08-10,2015-08-16,11164.50,13000.00,1378.00,809,00:00:00,02:41:00,0,160.00,1410.42,1
1003435,55,34,2015-08-10,2015-08-16,31401.50,30000.00,5481.00,3669,00:00:00,00:20:25,0,4080.00,3966.08,1
1003437,56,34,2015-08-10,2015-08-16,22966.00,25000.00,3767.00,2197,00:00:00,00:21:00,0,4800.00,2943.98,1
1003439,57,34,2015-08-10,2015-08-16,21939.00,22000.00,3433.00,2068,00:00:00,00:00:00,0,4000.00,2792.33,1
1003441,58,34,2015-08-10,2015-08-16,8707.90,17000.00,1449.00,970,00:00:00,00:14:00,0,2500.00,1103.95,1
1003443,59,34,2015-08-10,2015-08-16,38126.44,45000.00,6272.00,4169,00:00:00,00:00:00,0,7000.00,4837.91,1
1003445,60,34,2015-08-10,2015-08-16,43739.47,40000.00,6445.00,4033,00:00:00,00:35:00,0,7700.00,5568.56,1
1003447,61,34,2015-08-10,2015-08-16,13935.00,17000.00,2271.00,1140,00:00:00,00:14:00,0,3100.00,1772.17,1
1003449,62,34,2015-08-10,2015-08-16,6556.40,7000.00,693.00,535,00:00:00,00:08:10,0,1700.00,824.45,1
1033181,17,35,2015-08-17,2015-08-23,15465.20,15000.00,2736.00,1608,94:42:02,00:00:00,667,2800.00,1948.72,1
1033183,20,35,2015-08-17,2015-08-23,26571.70,3850.00,4730.00,2371,00:00:00,00:21:00,0,4500.00,3367.83,1
1033185,27,35,2015-08-17,2015-08-23,33131.60,4600.00,5340.00,2434,00:00:00,00:00:00,0,4300.00,4152.00,1
1033187,28,35,2015-08-17,2015-08-23,16391.10,17000.00,2749.00,1468,00:00:00,00:14:00,0,3100.00,2068.72,1
1033189,30,35,2015-08-17,2015-08-23,31775.00,30000.00,5010.00,2521,00:00:00,00:25:40,0,5200.00,4039.32,1
1033191,31,35,2015-08-17,2015-08-23,21648.90,24000.00,3564.00,1688,00:00:00,00:00:00,0,4200.00,2715.99,1
1033193,33,35,2015-08-17,2015-08-23,18389.90,20000.00,3143.00,1601,00:00:00,00:16:20,0,3300.00,2318.18,1
1033195,34,35,2015-08-17,2015-08-23,17028.70,20000.00,2887.00,1434,00:00:00,00:16:20,0,3300.00,2143.21,1
1033197,36,35,2015-08-17,2015-08-23,20187.50,20000.00,3789.00,2099,00:00:00,00:16:20,0,3300.00,2545.98,1
1033199,37,35,2015-08-17,2015-08-23,20070.90,25000.00,3623.00,2117,00:00:00,00:21:00,0,4500.00,2553.51,1
1033201,38,35,2015-08-17,2015-08-23,33221.50,37000.00,5082.00,2884,00:00:00,00:22:10,0,4800.00,4197.18,1
1033203,39,35,2015-08-17,2015-08-23,26867.40,31500.00,4289.00,2171,00:00:00,00:21:00,0,4500.00,3434.75,1
1033205,40,35,2015-08-17,2015-08-23,29692.90,35000.00,4898.00,2139,00:00:00,00:26:50,0,5500.00,3746.96,1
1033207,41,35,2015-08-17,2015-08-23,27912.35,28000.00,4403.00,2181,00:00:00,00:00:00,0,4100.00,3563.01,1
1033209,42,35,2015-08-17,2015-08-23,18907.80,21000.00,3031.00,1589,00:00:00,00:19:50,0,3750.00,2394.84,1
1033211,43,35,2015-08-17,2015-08-23,23637.60,28000.00,3877.00,1839,00:00:00,00:00:00,0,4100.00,2982.99,1
1033213,44,35,2015-08-17,2015-08-23,23737.30,28000.00,3884.00,1934,00:00:00,00:00:00,0,4100.00,2958.17,1
1033215,45,35,2015-08-17,2015-08-23,14337.70,18000.00,2563.00,1569,00:00:00,03:37:00,0,200.00,1824.11,1
1033217,46,35,2015-08-17,2015-08-23,15074.30,17000.00,2380.00,1334,00:00:00,00:00:00,0,2900.00,1900.52,1
1033219,48,35,2015-08-17,2015-08-23,11754.70,13500.00,1317.00,777,00:00:00,00:00:00,0,2600.00,1491.76,1
1033221,49,35,2015-08-17,2015-08-23,8872.90,10000.00,1151.00,809,00:00:00,00:00:00,0,2500.00,1137.40,1
1033223,50,35,2015-08-17,2015-08-23,10953.10,13000.00,1363.00,786,00:00:00,02:41:00,0,160.00,1379.94,1
1033225,55,35,2015-08-17,2015-08-23,33340.60,30000.00,5781.00,3849,00:00:00,00:20:25,0,4080.00,4211.71,1
1033227,56,35,2015-08-17,2015-08-23,22479.80,25000.00,3633.00,2118,00:00:00,00:21:00,0,4800.00,2879.38,1
1033229,57,35,2015-08-17,2015-08-23,21982.90,22000.00,3410.00,2082,00:00:00,00:00:00,0,4000.00,2800.02,1
1033231,58,35,2015-08-17,2015-08-23,12538.00,17000.00,2060.00,1338,00:00:00,00:14:00,0,2500.00,1595.01,1
1033233,59,35,2015-08-17,2015-08-23,37743.79,45000.00,6202.00,4098,00:00:00,00:00:00,0,7000.00,4790.47,1
1033235,60,35,2015-08-17,2015-08-23,43452.23,40000.00,6515.00,4008,00:00:00,00:35:00,0,7700.00,5514.81,1
1033237,61,35,2015-08-17,2015-08-23,12652.01,17000.00,2091.00,1093,00:00:00,00:14:00,0,3100.00,1592.37,1
1033239,62,35,2015-08-17,2015-08-23,5481.50,7000.00,562.00,468,00:00:00,00:08:10,0,1700.00,699.67,1
1062941,17,36,2015-08-24,2015-08-30,14886.50,15000.00,2692.00,1611,119:15:00,00:00:00,1226,2800.00,1882.65,1
1062943,20,36,2015-08-24,2015-08-30,29077.60,3850.00,5104.00,2530,00:00:00,00:21:00,0,4500.00,3696.66,1
1062945,27,36,2015-08-24,2015-08-30,34260.05,4600.00,5435.00,2456,00:00:00,00:00:00,0,4300.00,4290.13,1
1062947,28,36,2015-08-24,2015-08-30,17107.70,17000.00,2785.00,1520,00:00:00,00:14:00,0,3100.00,2162.20,1
1062949,30,36,2015-08-24,2015-08-30,30610.30,30000.00,4867.00,2495,00:00:00,00:25:40,0,5200.00,3902.27,1
1062951,31,36,2015-08-24,2015-08-30,22512.90,24000.00,3705.00,1796,00:00:00,00:00:00,0,4200.00,2820.93,1
1062953,33,36,2015-08-24,2015-08-30,15903.30,20000.00,2693.00,1412,00:00:00,00:16:20,0,3300.00,1991.20,1
1062955,34,36,2015-08-24,2015-08-30,15786.80,20000.00,2704.00,1321,00:00:00,00:16:20,0,3300.00,1981.34,1
1062957,36,36,2015-08-24,2015-08-30,19956.10,20000.00,3793.00,2114,00:00:00,00:16:20,0,3300.00,2502.72,1
1062959,37,36,2015-08-24,2015-08-30,19855.90,25000.00,3596.00,2113,00:00:00,00:21:00,0,4500.00,2526.46,1
1062961,38,36,2015-08-24,2015-08-30,34556.70,37000.00,5336.00,3002,00:00:00,00:22:10,0,4800.00,4368.60,1
1062963,39,36,2015-08-24,2015-08-30,27729.00,31500.00,4436.00,2251,00:00:00,00:21:00,0,4500.00,3562.19,1
1062965,40,36,2015-08-24,2015-08-30,30199.20,35000.00,5035.00,2259,00:00:00,00:26:50,0,5500.00,3815.30,1
1062967,41,36,2015-08-24,2015-08-30,27431.70,28000.00,4414.00,2226,00:00:00,00:00:00,0,4100.00,3502.20,1
1062969,42,36,2015-08-24,2015-08-30,18893.30,21000.00,3009.00,1555,00:00:00,00:19:50,0,3750.00,2384.83,1
1062971,43,36,2015-08-24,2015-08-30,24374.40,28000.00,4038.00,1901,00:00:00,00:00:00,0,4100.00,3084.09,1
1062973,44,36,2015-08-24,2015-08-30,23621.00,28000.00,3836.00,1940,00:00:00,00:00:00,0,4100.00,2937.21,1
1062975,45,36,2015-08-24,2015-08-30,14085.90,18000.00,2463.00,1531,00:00:00,03:37:00,0,200.00,1783.26,1
1062977,46,36,2015-08-24,2015-08-30,15549.40,17000.00,2468.00,1391,00:00:00,00:00:00,0,2900.00,1966.80,1
1062979,48,36,2015-08-24,2015-08-30,11472.10,13500.00,1263.00,755,00:00:00,00:00:00,0,2600.00,1458.57,1
1062981,49,36,2015-08-24,2015-08-30,9575.30,10000.00,1258.00,843,00:00:00,00:00:00,0,2500.00,1212.65,1
1062983,50,36,2015-08-24,2015-08-30,11194.60,13000.00,1393.00,821,00:00:00,02:41:00,0,160.00,1397.92,1
1062985,55,36,2015-08-24,2015-08-30,37700.70,30000.00,6447.00,4301,00:00:00,00:20:25,0,4080.00,4770.01,1
1062987,56,36,2015-08-24,2015-08-30,22739.00,25000.00,3655.00,2173,00:00:00,00:21:00,0,4800.00,2904.91,1
1062989,57,36,2015-08-24,2015-08-30,22168.70,22000.00,3455.00,2026,00:00:00,00:00:00,0,4000.00,2807.61,1
1062991,58,36,2015-08-24,2015-08-30,13452.60,17000.00,2169.00,1405,00:00:00,00:14:00,0,2500.00,1709.76,1
1062993,59,36,2015-08-24,2015-08-30,39520.39,45000.00,6539.00,4260,00:00:00,00:00:00,0,7000.00,5056.65,1
1062995,60,36,2015-08-24,2015-08-30,41802.24,40000.00,6300.00,3953,00:00:00,00:35:00,0,7700.00,5323.00,1
1062997,61,36,2015-08-24,2015-08-30,14235.40,17000.00,2333.00,1198,00:00:00,00:14:00,0,3100.00,1806.73,1
1062999,62,36,2015-08-24,2015-08-30,5362.70,7000.00,580.00,454,00:00:00,00:08:10,0,1700.00,679.51,1
1093211,17,37,2015-08-31,2015-09-06,14256.30,15000.00,2550.00,1496,250:30:00,00:00:00,2285,2800.00,1795.63,1
1093213,20,37,2015-08-31,2015-09-06,25249.40,3850.00,4400.00,2233,00:00:00,00:21:00,0,4500.00,3190.32,1
1093215,27,37,2015-08-31,2015-09-06,31063.70,4600.00,5001.00,2278,00:00:00,00:00:00,0,4300.00,3889.19,1
1093217,28,37,2015-08-31,2015-09-06,15128.70,17000.00,2451.00,1375,00:00:00,00:14:00,0,3100.00,1911.11,1
1093219,30,37,2015-08-31,2015-09-06,28225.40,30000.00,4469.00,2280,00:00:00,00:25:40,0,5200.00,3598.25,1
1093221,31,37,2015-08-31,2015-09-06,22424.25,24000.00,3615.00,1810,00:00:00,00:00:00,0,4200.00,2809.14,1
1093223,33,37,2015-08-31,2015-09-06,15130.90,20000.00,2617.00,1329,00:00:00,00:16:20,0,3300.00,1908.52,1
1093225,34,37,2015-08-31,2015-09-06,15999.15,20000.00,2737.00,1373,00:00:00,00:16:20,0,3300.00,2011.95,1
1093227,36,37,2015-08-31,2015-09-06,16316.30,20000.00,3059.00,1695,00:00:00,00:16:20,0,3300.00,2076.83,1
1093229,37,37,2015-08-31,2015-09-06,17482.00,25000.00,3215.00,1883,00:00:00,00:21:00,0,4500.00,2211.65,1
1093231,38,37,2015-08-31,2015-09-06,33325.50,37000.00,5119.00,2845,00:00:00,00:22:10,0,4800.00,4216.36,1
1093233,39,37,2015-08-31,2015-09-06,26273.00,31500.00,4206.00,2163,00:00:00,00:21:00,0,4500.00,3366.42,1
1093235,40,37,2015-08-31,2015-09-06,29343.55,35000.00,4777.00,2125,00:00:00,00:26:50,0,5500.00,3680.98,1
1093237,41,37,2015-08-31,2015-09-06,25333.73,28000.00,4013.00,2009,00:00:00,00:00:00,0,4100.00,3241.27,1
1093239,42,37,2015-08-31,2015-09-06,18196.00,21000.00,2911.00,1492,00:00:00,00:19:50,0,3750.00,2300.68,1
1093241,43,37,2015-08-31,2015-09-06,22254.00,28000.00,3749.00,1779,00:00:00,00:00:00,0,4100.00,2812.16,1
1093243,44,37,2015-08-31,2015-09-06,23296.50,28000.00,3790.00,1864,00:00:00,00:00:00,0,4100.00,2917.16,1
1093245,45,37,2015-08-31,2015-09-06,14074.00,18000.00,2556.00,1531,00:00:00,03:37:00,0,200.00,1790.01,1
1093247,46,37,2015-08-31,2015-09-06,14031.50,17000.00,2249.00,1240,00:00:00,00:00:00,0,2900.00,1753.71,1
1093249,48,37,2015-08-31,2015-09-06,12584.30,13500.00,1371.00,819,00:00:00,00:00:00,0,2600.00,1605.34,1
1093251,49,37,2015-08-31,2015-09-06,9065.50,10000.00,1184.00,779,00:00:00,00:00:00,0,2500.00,1146.73,1
1093253,50,37,2015-08-31,2015-09-06,11161.20,13000.00,1361.00,780,00:00:00,02:41:00,0,160.00,1406.07,1
1093255,55,37,2015-08-31,2015-09-06,15324.50,30000.00,2540.00,1703,00:00:00,00:20:25,0,4080.00,1926.00,1
1093257,56,37,2015-08-31,2015-09-06,21647.60,25000.00,3546.00,2121,00:00:00,00:21:00,0,4800.00,2774.17,1
1093259,57,37,2015-08-31,2015-09-06,20176.60,22000.00,3167.00,1916,00:00:00,00:00:00,0,4000.00,2554.47,1
1093261,58,37,2015-08-31,2015-09-06,11861.70,17000.00,1999.00,1254,00:00:00,00:14:00,0,2500.00,1504.23,1
1093263,59,37,2015-08-31,2015-09-06,34538.02,45000.00,5720.00,3748,00:00:00,00:00:00,0,7000.00,4393.41,1
1093265,60,37,2015-08-31,2015-09-06,42323.72,40000.00,6370.00,3894,00:00:00,00:35:00,0,7700.00,5399.97,1
1093267,61,37,2015-08-31,2015-09-06,13596.30,17000.00,2263.00,1142,00:00:00,00:14:00,0,3100.00,1713.18,1
1093269,62,37,2015-08-31,2015-09-06,5972.80,7000.00,612.00,493,00:00:00,00:08:10,0,1700.00,754.69,1
1123481,17,38,2015-09-07,2015-09-13,14698.70,15000.00,2622.00,1526,217:00:00,00:00:00,1971,2800.00,1854.48,1
1123483,20,38,2015-09-07,2015-09-13,26364.10,3850.00,4635.00,2368,00:00:00,00:21:00,0,4500.00,3335.16,1
1123485,27,38,2015-09-07,2015-09-13,32427.80,4600.00,5259.00,2422,00:00:00,00:00:00,0,4300.00,4091.85,1
1123487,28,38,2015-09-07,2015-09-13,15665.50,17000.00,2588.00,1406,00:00:00,00:14:00,0,3100.00,1977.03,1
1123489,30,38,2015-09-07,2015-09-13,32957.10,30000.00,5296.00,2612,00:00:00,00:25:40,0,5200.00,4188.59,1
1123491,31,38,2015-09-07,2015-09-13,21849.80,24000.00,3628.00,1775,00:00:00,00:00:00,0,4200.00,2739.84,1
1123493,33,38,2015-09-07,2015-09-13,15458.10,20000.00,2621.00,1390,00:00:00,00:16:20,0,3300.00,1949.00,1
1123495,34,38,2015-09-07,2015-09-13,17566.95,20000.00,2982.00,1486,00:00:00,00:16:20,0,3300.00,2215.54,1
1123497,36,38,2015-09-07,2015-09-13,18199.60,20000.00,3367.00,1879,00:00:00,00:16:20,0,3300.00,2318.18,1
1123499,37,38,2015-09-07,2015-09-13,19074.00,25000.00,3472.00,2023,00:00:00,00:21:00,0,4500.00,2417.68,1
1123501,38,38,2015-09-07,2015-09-13,33661.40,37000.00,5067.00,2873,00:00:00,00:22:10,0,4800.00,4244.98,1
1123503,39,38,2015-09-07,2015-09-13,26155.80,31500.00,4180.00,2148,00:00:00,00:21:00,0,4500.00,3363.02,1
1123505,40,38,2015-09-07,2015-09-13,29972.50,35000.00,5013.00,2219,00:00:00,00:26:50,0,5500.00,3792.29,1
